OSNR,instance,node_dst,node_src,amplifier_spacing,system_margin,fiber_loss,ampl_noise,constellation,volume,link_len,hops_id,guardband_l,guardband_r,traffic_l,traffic_r,constellation_l,constellation_r,path_id
-0.103734945,62,9,1,100,8.806343154,0.2,5,16,100,"(160, 240, 80, 240)","(9, 5, 4, 2, 1)",12.5,"12,5",300,50,2,32,1
-1.283293505,62,9,1,100,8.806343154,0.2,5,32,100,"(160, 240, 80, 240)","(9, 5, 4, 2, 1)",12.5,"12,5",300,50,2,32,1
-2.62081153,62,9,1,100,8.806343154,0.2,5,64,100,"(160, 240, 80, 240)","(9, 5, 4, 2, 1)",12.5,"12,5",300,50,2,32,1
-6.609529352,62,9,1,100,20.91814926,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-9.595637312,62,9,1,100,20.91814926,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-12.68198799,62,9,1,100,20.91814926,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-14.19021566,62,9,1,100,20.91814926,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-15.3592137,62,9,1,100,20.91814926,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-16.69597605,62,9,1,100,20.91814926,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
3.91320527,62,9,1,100,10.40231673,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
0.920200022,62,9,1,100,10.40231673,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-2.167906203,62,9,1,100,10.40231673,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-3.667034478,62,9,1,100,10.40231673,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-4.839131293,62,9,1,100,10.40231673,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-6.178798207,62,9,1,100,10.40231673,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
6.042375049,62,9,1,100,8.271206191,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
3.056997859,62,9,1,100,8.271206191,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-0.035706012,62,9,1,100,8.271206191,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-1.543286926,62,9,1,100,8.271206191,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-2.705576473,62,9,1,100,8.271206191,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-4.050793222,62,9,1,100,8.271206191,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
8.459455545,62,9,1,100,5.846396047,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
5.474616128,62,9,1,100,5.846396047,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
2.392824209,62,9,1,100,5.846396047,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
0.875192352,62,9,1,100,5.846396047,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-0.284529005,62,9,1,100,5.846396047,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-1.626529398,62,9,1,100,5.846396047,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
7.529314284,62,9,1,100,6.763077835,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
4.565186729,62,9,1,100,6.763077835,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
1.478614918,62,9,1,100,6.763077835,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-0.043547907,62,9,1,100,6.763077835,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-1.200401659,62,9,1,100,6.763077835,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-2.542323923,62,9,1,100,6.763077835,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
5.746830352,62,9,1,100,8.554083367,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
2.759659247,62,9,1,100,8.554083367,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-0.32240159,62,9,1,100,8.554083367,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-1.823625871,62,9,1,100,8.554083367,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-3.005864957,62,9,1,100,8.554083367,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-4.323150894,62,9,1,100,8.554083367,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-1.459110805,62,9,1,100,15.77426868,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-4.444479358,62,9,1,100,15.77426868,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-7.532315954,62,9,1,100,15.77426868,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-9.047463823,62,9,1,100,15.77426868,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-10.20538882,62,9,1,100,15.77426868,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-11.56681986,62,9,1,100,15.77426868,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-4.164843143,62,9,1,100,18.4737048,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-7.152873427,62,9,1,100,18.4737048,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-10.23923221,62,9,1,100,18.4737048,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-11.74722833,62,9,1,100,18.4737048,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-12.91186769,62,9,1,100,18.4737048,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-14.26435184,62,9,1,100,18.4737048,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
0.858947577,62,9,1,100,13.44860327,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-2.11803844,62,9,1,100,13.44860327,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-5.199656151,62,9,1,100,13.44860327,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-6.724455415,62,9,1,100,13.44860327,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-7.892334516,62,9,1,100,13.44860327,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-9.231994948,62,9,1,100,13.44860327,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
2.316765907,62,9,1,100,11.99337146,0.2,5,2,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-0.664008179,62,9,1,100,11.99337146,0.2,5,4,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-3.753095712,62,9,1,100,11.99337146,0.2,5,8,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-5.272093658,62,9,1,100,11.99337146,0.2,5,16,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-6.436599975,62,9,1,100,11.99337146,0.2,5,32,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
-7.77855614,62,9,1,100,11.99337146,0.2,5,64,100,"(240, 240, 80, 240, 240)","(9, 12, 7, 5, 3, 1)",12.5,25,300,500,32,16,2
9.967663479,63,13,8,100,6.499947137,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
6.900199396,63,13,8,100,6.499947137,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
3.650444596,63,13,8,100,6.499947137,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.397224872,63,13,8,100,6.499947137,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
1.232433096,63,13,8,100,6.499947137,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
-0.127182744,63,13,8,100,6.499947137,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
13.10438527,63,13,8,100,3.365221007,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
10.03760884,63,13,8,100,3.365221007,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
6.787564796,63,13,8,100,3.365221007,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
5.530699562,63,13,8,100,3.365221007,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.372549177,63,13,8,100,3.365221007,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
3.010570498,63,13,8,100,3.365221007,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
10.94661764,63,13,8,100,5.526842384,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
7.86434786,63,13,8,100,5.526842384,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.621338981,63,13,8,100,5.526842384,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
3.364382707,63,13,8,100,5.526842384,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.206016305,63,13,8,100,5.526842384,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
0.845673564,63,13,8,100,5.526842384,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
12.50816841,63,13,8,100,3.954341947,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
9.45316906,63,13,8,100,3.954341947,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
6.193765167,63,13,8,100,3.954341947,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.94019307,63,13,8,100,3.954341947,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
3.779705228,63,13,8,100,3.954341947,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.419774435,63,13,8,100,3.954341947,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
10.96618638,63,13,8,100,5.497078618,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
7.896970996,63,13,8,100,5.497078618,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.658921085,63,13,8,100,5.497078618,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
3.399348354,63,13,8,100,5.497078618,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.243187701,63,13,8,100,5.497078618,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
0.870058606,63,13,8,100,5.497078618,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
14.50938014,63,13,8,100,1.957936901,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
11.43771479,63,13,8,100,1.957936901,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
8.188471792,63,13,8,100,1.957936901,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
6.945070507,63,13,8,100,1.957936901,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
5.76906863,63,13,8,100,1.957936901,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.412670056,63,13,8,100,1.957936901,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
12.27402046,63,13,8,100,4.19567679,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
9.201514298,63,13,8,100,4.19567679,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
5.956530307,63,13,8,100,4.19567679,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.698001814,63,13,8,100,4.19567679,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
3.536246678,63,13,8,100,4.19567679,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.173382448,63,13,8,100,4.19567679,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
11.69779563,63,13,8,100,4.775766236,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
8.622744387,63,13,8,100,4.775766236,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
5.378867895,63,13,8,100,4.775766236,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.12313405,63,13,8,100,4.775766236,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.956659782,63,13,8,100,4.775766236,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
1.59492561,63,13,8,100,4.775766236,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
2.670880271,63,13,8,100,13.79514641,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
-0.39675316,63,13,8,100,13.79514641,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
-3.641759388,63,13,8,100,13.79514641,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
-4.901222452,63,13,8,100,13.79514641,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
-6.060325869,63,13,8,100,13.79514641,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
-7.418546588,63,13,8,100,13.79514641,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
14.62015847,63,13,8,100,1.844375855,0.2,5,2,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
11.56073623,63,13,8,100,1.844375855,0.2,5,4,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
8.308988137,63,13,8,100,1.844375855,0.2,5,8,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
7.052872279,63,13,8,100,1.844375855,0.2,5,16,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
5.889678393,63,13,8,100,1.844375855,0.2,5,32,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
4.527032067,63,13,8,100,1.844375855,0.2,5,64,400,"(240, 80, 320)","(13, 12, 7, 8)",75.0,"12,5",150,350,8,16,0
12.07314518,63,13,8,100,5.389720706,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
9.005930818,63,13,8,100,5.389720706,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.657300529,63,13,8,100,5.389720706,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
4.374530765,63,13,8,100,5.389720706,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.213575067,63,13,8,100,5.389720706,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
1.847350737,63,13,8,100,5.389720706,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
13.6416737,63,13,8,100,3.821491787,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
10.57600563,63,13,8,100,3.821491787,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
7.231349345,63,13,8,100,3.821491787,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.948678648,63,13,8,100,3.821491787,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
4.778561509,63,13,8,100,3.821491787,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.418366159,63,13,8,100,3.821491787,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
11.85999512,63,13,8,100,5.599952578,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
8.801657532,63,13,8,100,5.599952578,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.456033412,63,13,8,100,5.599952578,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
4.167022949,63,13,8,100,5.599952578,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.001432901,63,13,8,100,5.599952578,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
1.642148186,63,13,8,100,5.599952578,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
11.48730045,63,13,8,100,5.968006147,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
8.428833812,63,13,8,100,5.968006147,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.084065651,63,13,8,100,5.968006147,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.789720072,63,13,8,100,5.968006147,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
2.630884947,63,13,8,100,5.968006147,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
1.26885752,63,13,8,100,5.968006147,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
7.446994642,63,13,8,100,10.01465226,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
4.38215332,63,13,8,100,10.01465226,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
1.029923887,63,13,8,100,10.01465226,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-0.249463112,63,13,8,100,10.01465226,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-1.416527912,63,13,8,100,10.01465226,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-2.776415337,63,13,8,100,10.01465226,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
13.67360733,63,13,8,100,3.783024089,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
10.6188589,63,13,8,100,3.783024089,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
7.270168665,63,13,8,100,3.783024089,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.987407125,63,13,8,100,3.783024089,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
4.823311294,63,13,8,100,3.783024089,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.460890009,63,13,8,100,3.783024089,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
6.120965656,63,13,8,100,11.34223083,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.053351423,63,13,8,100,11.34223083,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-0.299141643,63,13,8,100,11.34223083,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-1.572545484,63,13,8,100,11.34223083,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-2.738295631,63,13,8,100,11.34223083,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-4.103153707,63,13,8,100,11.34223083,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.81921114,63,13,8,100,11.64649027,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
2.752623871,63,13,8,100,11.64649027,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-0.588960688,63,13,8,100,11.64649027,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-1.873992383,63,13,8,100,11.64649027,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-3.054180409,63,13,8,100,11.64649027,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-4.411662138,63,13,8,100,11.64649027,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
2.405800717,63,13,8,100,15.05085211,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-0.647704995,63,13,8,100,15.05085211,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-4.006210904,63,13,8,100,15.05085211,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-5.286541655,63,13,8,100,15.05085211,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-6.45285609,63,13,8,100,15.05085211,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
-7.812670838,63,13,8,100,15.05085211,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
12.30857044,63,13,8,100,5.153035065,0.2,5,2,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
9.243683988,63,13,8,100,5.153035065,0.2,5,4,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
5.898711333,63,13,8,100,5.153035065,0.2,5,8,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
4.618717404,63,13,8,100,5.153035065,0.2,5,16,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
3.447881401,63,13,8,100,5.153035065,0.2,5,32,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
2.086696186,63,13,8,100,5.153035065,0.2,5,64,400,"(160, 40, 320)","(13, 11, 10, 8)",25.0,25,400,500,64,16,1
15.8230581,63,13,8,100,1.639295432,0.2,5,2,400,"(160, 40, 320)","(13, 12, 10, 8)",25.0,25,150,100,16,4,2
